ZIP,Y,X
46978,40.857298,-86.491253
46979,40.424335,-86.26471
46980,40.95508,-85.739339
46982,41.073022,-85.888777
46984,40.668252,-85.828011
46985,40.957243,-86.526445
46986,40.508776,-85.82007
46987,40.569508,-85.766779
46988,40.858248,-86.204585
46989,40.469833,-85.504988
46990,40.901903,-85.7198
46991,40.615491,-85.504476
46992,40.803388,-85.82682
46994,40.660177,-86.24273
46995,40.439485,-86.217646
46996,41.054144,-86.603068
46998,40.568911,-86.352814
47001,39.060156,-84.91678
47003,39.504861,-84.86062
47006,39.328406,-85.199126
47010,39.489557,-84.837882
47011,38.872783,-85.080787
47012,39.421426,-84.988734
47016,39.368843,-84.909376
47017,38.946441,-85.221148
47018,39.016836,-85.058906
47019,38.872221,-84.98891
47020,38.820823,-84.93501
47021,39.119473,-85.207959
47022,39.206304,-84.952322
47023,39.021348,-85.387979
47024,39.477157,-85.195131
47025,39.146595,-84.86325
47030,39.425219,-85.136486
47031,39.162406,-85.140847
47032,39.077097,-85.051934
47033,39.287744,-85.196501
47034,39.204178,-85.329689
47035,39.312024,-84.900887
47036,39.379006,-85.240938
47037,39.126913,-85.29363
47038,38.835094,-84.844731
47039,39.112806,-85.221521
47040,38.949548,-84.857658
47041,39.222473,-85.03141
47042,39.068723,-85.255691
47043,38.750187,-85.066805
47060,39.288941,-84.865533
47102,38.743476,-85.80459
47104,38.539827,-85.422262
47106,38.454142,-85.870973
47107,38.36703,-86.063767
47108,38.638702,-86.24277
47110,38.091924,-86.161324
47111,38.457512,-85.653758
47112,38.207724,-86.127597
47114,38.28932,-86.073487
47115,38.336211,-86.27019
47116,38.319039,-86.618917
47117,38.115905,-86.055376
47118,38.333768,-86.461871
47119,38.353382,-85.885641
47120,38.687688,-85.773447
47122,38.305393,-85.952952
47123,38.285702,-86.472108
47124,38.374078,-85.992416
47125,38.466102,-86.323493
47126,38.539614,-85.773039
47129,38.304201,-85.772746
47130,38.300223,-85.733457
47131,38.338659,-85.705189
47132,38.287784,-85.731015
47133,38.287708,-85.73618
47134,38.285868,-85.732024
47135,38.03976,-86.074463
47136,38.242776,-85.930962
47137,38.209645,-86.365045
47138,38.712755,-85.655231
47139,38.701358,-85.90582
47140,38.383335,-86.38451
47141,38.550638,-85.597956
47142,38.092395,-86.191402
47143,38.471919,-85.766289
47144,38.33273,-85.7084
47145,38.343123,-86.265723
47146,38.318232,-85.911798
47147,38.581248,-85.535514
47150,38.307855,-85.826843
47151,38.287601,-85.825632
47160,38.138492,-86.054477
47161,38.302477,-86.097081
47162,38.545267,-85.478896
47163,38.543218,-85.662713
47164,38.406478,-86.089859
47165,38.397297,-85.994776
47166,38.33852,-86.136754
47167,38.605089,-86.098301
47170,38.68501,-85.777663
47172,38.392719,-85.760504
47174,38.22289,-86.49147
47175,38.347872,-86.538762
47177,38.51516,-85.760406
47199,38.285992,-85.732879
47201,39.199917,-85.934788
47202,39.207308,-85.918098
47203,39.233901,-85.876002
47220,38.881161,-86.045869
47223,39.120056,-85.492249
47224,38.87635,-85.265875
47225,39.432445,-85.35535
47226,39.285117,-85.868116
47227,38.856452,-85.638507
47228,38.985937,-86.003945
47229,38.792996,-85.841879
47230,38.781889,-85.625205
47231,38.891468,-85.50173
47232,39.123531,-85.813036
47234,39.396093,-85.687549
47235,39.010573,-86.122781
47236,39.160405,-85.715142
47240,39.355527,-85.443878
47243,38.714687,-85.472195
47244,39.268162,-85.697809
47245,38.983934,-85.741159
47246,39.292612,-85.759781
47247,39.05983,-85.892065
47249,38.956371,-86.204228
47250,38.755353,-85.397514
47260,38.820298,-86.211748
47261,39.322551,-85.477772
47263,39.310196,-85.328612
47264,38.953683,-86.22303
47265,39.018614,-85.652437
47270,38.855889,-85.743535
47272,39.430872,-85.633781
47273,39.080034,-85.724927
47274,38.959237,-85.892632
47280,39.298329,-85.947906
47281,38.800788,-86.059127
47282,38.73912,-85.382147
47283,39.175635,-85.575619
47302,40.171455,-85.379033
47303,40.218641,-85.37752
47304,40.212713,-85.440786
47305,40.193779,-85.384433
47306,40.20089,-85.407098
47307,40.177694,-85.395063
47308,40.13032,-85.379246
47320,40.295554,-85.241905
47322,39.744534,-86.19394
47324,39.740984,-84.852765
47325,39.717506,-84.963353
47326,40.536527,-84.963031
47327,39.822189,-85.164134
47330,39.797725,-85.011958
47331,39.650299,-85.137974
47334,40.122017,-85.548158
47335,39.812592,-85.20867
47336,40.374187,-85.208851
47337,39.805006,-85.4381
47338,40.342989,-85.35375
47339,39.965896,-85.092842
47340,40.181057,-85.113281
47341,39.967634,-84.910903
47342,40.310795,-85.502413
47344,39.876621,-85.461392
47345,39.896372,-85.052265
47346,39.927181,-85.153805
47348,40.450761,-85.370308
47351,39.901651,-85.518515
47352,39.804052,-85.355093
47353,39.631241,-84.928586
47354,39.999467,-85.160922
47355,40.04957,-84.940519
47356,40.056706,-85.543297
47357,39.767292,-85.139144
47358,39.994052,-85.080636
47359,40.553124,-85.277033
47360,39.996465,-85.246526
47361,40.005668,-85.38673
47362,39.922701,-85.371569
47366,39.861283,-85.263377
47367,40.079318,-85.389412
47368,40.192356,-85.191566
47369,40.492708,-85.14919
47370,39.815011,-85.136637
47371,40.435202,-84.983484
47373,40.346155,-85.15165
47374,39.83393,-84.891208
47375,39.830703,-84.894185
47380,40.29238,-85.028052
47381,40.350997,-84.851952
47382,40.236088,-84.922295
47383,40.185979,-85.275224
47384,39.888672,-85.580079
47385,39.837003,-85.438958
47386,40.046633,-85.394207
47387,39.829411,-85.270894
47388,40.016569,-85.44317
47390,40.202822,-84.817856
47392,39.905961,-84.929026
47393,39.951307,-84.994159
47394,40.175183,-84.976721
47396,40.172376,-85.487338
47401,39.095259,-86.457677
47402,39.095551,-86.472738
47403,39.113644,-86.586952
47404,39.193029,-86.575949
47405,39.172055,-86.523157
47406,39.180192,-86.512479
47407,39.170043,-86.495005
47408,39.217645,-86.458495
47420,38.951522,-86.626391
47421,38.863336,-86.490428
47424,39.024899,-86.942081
47426,39.094733,-86.462329
47427,39.249277,-86.989828
47429,39.247016,-86.620515
47430,38.73608,-86.454615
47431,39.211607,-86.851623
47432,38.545144,-86.619616
47433,39.302962,-86.623199
47434,39.015056,-86.542106
47435,39.310662,-86.313707
47436,39.003996,-86.436004
47437,38.772039,-86.6285
47438,39.163489,-87.199212
47439,39.032313,-86.852313
47441,39.035334,-87.164474
47443,38.989429,-87.083684
47445,39.059161,-87.18714
47446,38.735506,-86.473305
47448,39.215086,-86.262318
47449,38.926065,-87.009605
47451,38.896406,-86.528488
47452,38.662839,-86.450428
47453,38.946534,-86.755017
47454,38.555193,-86.468358
47455,39.247894,-86.988727
47456,39.435138,-86.786652
47457,39.032752,-86.854951
47458,39.066787,-86.505402
47459,39.123646,-86.753712
47460,39.285334,-86.760124
47462,39.003349,-86.589842
47463,39.095244,-86.664081
47464,39.299521,-86.647398
47465,39.038049,-87.047701
47467,38.872044,-86.456458
47468,39.261476,-86.412024
47469,38.569179,-86.614863
47470,38.770024,-86.627519
47471,39.118499,-86.979363
47490,39.166442,-86.522234
47501,38.65801,-87.171087
47512,38.772909,-87.307853
47513,38.28332,-86.714517
47514,38.010701,-86.69352
47515,38.16764,-86.715843
47516,38.758593,-87.435699
47519,38.697215,-86.969122
47520,37.90754,-86.743125
47521,38.392127,-86.734494
47522,38.896688,-86.900331
47523,38.163995,-86.9836
47524,38.486075,-87.622339
47525,38.029575,-86.566656
47527,38.472743,-86.782697
47528,38.813066,-87.243531
47529,38.875867,-87.084533
47531,38.023906,-86.827683
47532,38.226646,-86.862058
47535,38.849864,-87.415417
47536,38.137904,-86.851121
47537,38.21807,-86.862317
47541,38.246997,-87.040762
47542,38.297169,-86.95669
47545,38.291263,-86.960857
47546,38.39544,-86.932333
47547,38.420527,-86.963204
47549,38.392247,-86.955378
47550,38.045102,-86.964781
47551,38.100381,-86.605274
47552,38.12941,-86.988319
47553,38.679798,-86.912945
47556,38.13606,-86.849362
47557,38.580666,-87.353511
47558,38.623171,-87.044863
47561,38.851331,-87.415278
47562,38.842918,-86.990039
47564,38.478071,-87.099267
47567,38.495059,-87.282278
47568,38.777115,-87.180839
47573,38.772302,-87.327969
47574,37.947643,-86.588212
47575,38.333863,-86.821988
47576,38.227647,-86.609796
47577,38.186231,-86.847745
47578,38.89795,-87.185026
47579,38.104943,-86.928717
47580,38.342295,-86.755119
47581,38.668294,-86.791504
47584,38.348983,-87.222007
47585,38.277754,-87.128319
47586,37.953864,-86.762258
47588,37.996498,-86.801594
47590,38.376792,-87.100893
47591,38.675927,-87.510265
47596,38.871663,-87.203975
47597,38.669385,-87.298788
47598,38.382597,-87.216918
47601,38.049127,-87.258273
47610,38.036425,-87.376602
47611,38.011983,-87.032495
47612,38.171264,-87.692616
47613,38.160224,-87.449707
47614,38.126961,-87.165612
47615,37.985705,-86.943888
47616,38.20929,-87.927619
47617,37.910925,-87.203235
47618,38.110743,-87.560239
47619,38.1917,-87.292118
47620,37.950895,-87.86209
47629,37.956025,-87.401574
47630,37.962649,-87.389137
47631,38.116261,-87.922878
47633,38.155388,-87.775202
47634,37.912579,-87.201577
47635,37.882664,-87.054903
47637,38.12874,-87.148763
47638,38.075839,-87.761568
47639,38.205513,-87.57827
47640,38.489588,-87.542063
47647,38.229577,-87.445172
47648,38.245368,-87.578368
47649,38.334511,-87.445445
47654,38.251669,-87.390716
47660,38.336755,-87.352284
47665,38.274334,-87.691786
47666,38.407821,-87.58598
47670,38.353193,-87.567259
47683,38.280726,-87.379386
47701,37.977344,-87.572423
47702,37.954299,-87.558781
47703,37.954521,-87.55955
47704,37.95697,-87.55987
47705,37.955129,-87.55821
47706,37.95693,-87.558672
47708,37.971882,-87.57506
47710,38.011789,-87.579506
47711,38.029596,-87.53239
47712,37.991451,-87.637797
47713,37.964898,-87.556864
47714,37.957902,-87.524265
47715,37.969963,-87.484049
47716,37.961823,-87.492329
47719,37.986573,-87.595529
47720,38.032487,-87.631363
47721,37.915026,-87.648785
47722,37.974242,-87.535628
47724,38.000309,-87.571626
47725,37.974596,-87.555538
47727,38.082852,-87.523461
47728,37.946514,-87.527325
47730,37.973685,-87.574227
47731,37.974343,-87.574709
47732,37.973198,-87.572339
47733,37.974042,-87.573396
47734,37.972826,-87.571062
47735,37.974147,-87.571111
47736,37.95332,-87.561824
47737,37.973127,-87.573374
47739,38.021024,-87.574594
47740,37.976389,-87.585504
47741,37.969971,-87.56899
47744,37.980893,-87.595563
47747,37.982273,-87.567901
47750,37.961584,-87.508593
47801,39.467121,-87.410139
47802,39.42715,-87.391878
47803,39.465549,-87.354311
47804,39.49595,-87.391373
47805,39.529334,-87.367163
47807,39.473138,-87.396567
47808,39.512735,-87.351994
47809,39.470391,-87.409294
47811,39.446485,-87.34804
47812,39.465176,-87.40859
47813,39.467163,-87.403861
47814,39.466735,-87.408085
47830,39.770707,-87.165336
47831,39.649794,-87.459919
47832,39.844258,-87.267425
47833,39.47514,-87.107054
47834,39.525269,-87.122744
47836,39.649687,-87.183167
47837,39.576608,-87.056532
47838,39.117887,-87.465105
47840,39.376944,-87.100716
47841,39.273442,-87.115129
47842,39.660383,-87.405107
47845,39.198875,-87.186742
47846,39.381462,-87.201497
47847,39.807913,-87.490923
47848,39.064996,-87.253689
47849,39.214283,-87.524549
47850,39.251872,-87.37823
47851,39.543778,-87.319509
47852,39.106009,-87.433786
47853,39.576142,-87.056265
47854,39.763883,-87.41016
47855,39.182538,-87.299357
47856,39.771078,-87.168063
47857,39.575049,-87.056992
47858,39.284987,-87.269499
47859,39.910754,-87.172148
47860,39.771195,-87.168232
47861,39.014376,-87.525993
47862,39.789289,-87.373004
47863,39.512211,-87.476732
47864,39.013481,-87.523593
47865,38.961776,-87.355067
47866,39.285986,-87.379085
47868,39.450742,-86.974712
47869,39.358399,-87.40709
47870,39.359042,-87.407122
47871,39.387755,-87.301153
47872,39.763424,-87.22691
47874,39.62278,-87.282237
47875,39.755202,-87.487061
47876,39.511739,-87.474237
47878,39.495156,-87.263683
47879,39.181484,-87.394063
47880,39.510391,-87.477562
47881,39.51614,-87.124206
47882,39.098637,-87.402599
47884,39.650931,-87.462343
47885,39.464223,-87.445806
47901,40.415409,-86.892088
47902,40.416378,-86.851288
47903,40.417333,-86.855216
47904,40.428786,-86.875104
47905,40.322083,-86.910463
47906,40.495856,-86.96718
47907,40.368719,-86.877988
47909,40.323451,-86.883198
47916,39.972803,-87.029735
47917,40.465621,-87.464804
47918,40.291256,-87.249487
47920,40.524602,-86.827766
47921,40.518401,-87.357588
47922,40.867564,-87.3637
47923,40.601295,-86.864871
47924,40.485527,-86.759583
47925,40.601597,-86.869339
47926,40.706849,-86.575464
47928,39.951874,-87.464218
47929,40.662213,-86.86246
47930,40.244067,-86.729838
47932,40.138435,-87.391625
47933,40.034074,-86.907942
47934,40.03612,-86.922727
47935,40.040602,-86.919628
47936,40.042022,-86.895996
47937,40.037679,-86.922869
47938,40.042456,-86.919728
47939,40.036202,-86.9201
47940,40.137961,-86.756432
47941,40.373449,-86.766894
47942,40.682835,-87.411617
47943,41.070599,-87.210287
47944,40.61638,-87.319872
47946,40.984945,-86.882427
47948,40.766143,-87.293377
47949,40.111682,-87.155988
47950,40.507868,-86.838777
47951,40.777097,-87.446288
47952,39.999336,-87.304468
47954,39.91883,-86.797098
47955,40.190561,-86.900602
47957,41.079726,-86.887555
47958,40.161228,-87.149075
47959,40.863882,-86.878604
47960,40.749635,-86.762622
47962,40.474179,-87.03001
47963,40.944059,-87.450207
47964,40.953169,-87.295031
47965,39.954916,-86.92072
47966,39.881774,-87.405059
47967,40.196107,-86.980031
47968,39.997991,-86.751969
47969,40.205844,-87.148287
47970,40.487792,-87.096309
47971,40.524522,-87.249544
47974,40.077863,-87.477227
47975,40.433584,-87.235324
47977,40.76398,-87.150709
47978,40.939522,-87.153854
47980,40.750017,-86.872641
47981,40.257477,-86.899324
47982,40.196368,-87.529325
47983,40.283659,-86.77063
47984,40.506111,-87.452467
47986,40.516336,-87.20762
47987,40.114114,-87.265455
47988,39.988972,-87.146779
47989,39.878181,-87.041617
47990,40.089875,-87.062026
47991,40.270611,-87.385722
47992,40.317115,-87.066701
47993,40.285123,-87.294335
47994,40.17347,-87.070915
47995,40.759453,-87.040583
47996,40.443842,-86.911409
47997,40.664464,-86.720368
48001,42.641729,-82.563655
48002,42.933277,-82.91591
48003,42.923761,-83.043136
48004,42.713705,-82.682196
48005,42.847253,-82.919999
48006,43.064902,-82.68872
48007,42.581,-83.145735
48009,42.544619,-83.213883
48012,42.544872,-83.208462
48014,43.023996,-82.92432
48015,42.480245,-83.025107
48017,42.535396,-83.151815
48021,42.463894,-82.946167
48022,43.023041,-82.814127
48023,42.701282,-82.649341
48025,42.523195,-83.265758
48026,42.534205,-82.950983
48027,42.945493,-82.678226
48028,42.577729,-82.602065
48030,42.460506,-83.096906
48032,43.129377,-82.581904
48034,42.472818,-83.293772
48035,42.552959,-82.911875
48036,42.593259,-82.911912
48037,42.48596,-83.265438
48038,42.599508,-82.953544
48039,42.699019,-82.547514
48040,42.914675,-82.480996
48041,42.938823,-82.801895
48042,42.68414,-82.918673
48043,42.59708,-82.881654
48044,42.651262,-82.925811
48045,42.60941,-82.835672
48046,42.59213,-82.883759
48047,42.674168,-82.780566
48048,42.733875,-82.817309
48049,43.035424,-82.55421
48050,42.789271,-82.799211
48051,42.688473,-82.809772
48054,42.767172,-82.540934
48059,43.075603,-82.480044
48060,42.981551,-82.455326
48061,42.994263,-82.43191
48062,42.843791,-82.798308
48063,42.84791,-82.676031
48064,42.76665,-82.683511
48065,42.840846,-83.032465
48066,42.503558,-82.936991
48067,42.491862,-83.140721
48068,42.48523,-83.146542
48069,42.47159,-83.141547
48070,42.480041,-83.166602
48071,42.504258,-83.104966
48072,42.502236,-83.185811
48073,42.518881,-83.163476
48074,42.944217,-82.559913
48075,42.46407,-83.225289
48076,42.497322,-83.233132
48079,42.85385,-82.547092
48080,42.465933,-82.903852
48081,42.498015,-82.899035
48082,42.529366,-82.887803
48083,42.559552,-83.123208
48084,42.556928,-83.17284
48085,42.595219,-83.120115
48086,42.47301,-83.260797
48088,42.51581,-82.981163
48089,42.465547,-82.993978
48090,42.455368,-82.885257
48091,42.466705,-83.055818
48092,42.512974,-83.059791
48093,42.516647,-83.007709
48094,42.72878,-83.028901
48095,42.783484,-83.041714
48096,42.763905,-82.911439
48097,43.122665,-82.824777
48098,42.603558,-83.176258
48099,42.561732,-83.14647
48101,42.253333,-83.208255
48102,42.25748,-83.20919
48103,42.280004,-83.801604
48104,42.261244,-83.716523
48105,42.306761,-83.700406
48106,42.227952,-83.738851
48107,42.256407,-83.68054
48108,42.240869,-83.719353
48109,42.289849,-83.715145
48110,42.015471,-83.668836
48111,42.174217,-83.489647
48112,42.204508,-83.482683
48113,42.274234,-83.730952
48114,42.529992,-83.782845
48115,42.160506,-83.921332
48116,42.532103,-83.773187
48117,42.052359,-83.410724
48118,42.317447,-84.030349
48120,42.306408,-83.173266
48121,42.31272,-83.192258
48122,42.277639,-83.181617
48123,42.31272,-83.214361
48124,42.294678,-83.250573
48125,42.275895,-83.263587
48126,42.335197,-83.193476
48127,42.33465,-83.284212
48128,42.320079,-83.262487
48130,42.353665,-83.897388
48131,41.96576,-83.668534
48133,41.782511,-83.490703
48134,42.107811,-83.281359
48135,42.324302,-83.338607
48136,42.325324,-83.343608
48137,42.405512,-84.035653
48138,42.134339,-83.153677
48139,42.454041,-83.811311
48140,41.875757,-83.58033
48141,42.292417,-83.31705
48143,42.456748,-83.897356
48144,41.753467,-83.627319
48145,41.847942,-83.45527
48146,42.245551,-83.180156
48150,42.366557,-83.370612
48151,42.396016,-83.371538
48152,42.423546,-83.372611
48153,42.3648,-83.38765
48154,42.397134,-83.377371
48157,41.816305,-83.440293
48158,42.153922,-84.027915
48159,42.021186,-83.543036
48160,42.110465,-83.684175
48161,41.909061,-83.470098
48162,41.949973,-83.405368
48164,42.129384,-83.390387
48165,42.506178,-83.626234
48166,41.977424,-83.284218
48167,42.422231,-83.470096
48169,42.45908,-83.934013
48170,42.369118,-83.520276
48173,42.073111,-83.223109
48174,42.222702,-83.371409
48175,42.408287,-83.577493
48176,42.165249,-83.786854
48177,41.811359,-83.576606
48178,42.447611,-83.662388
48179,42.051676,-83.258881
48180,42.234324,-83.269312
48182,41.788937,-83.571374
48183,42.134388,-83.215861
48184,42.275455,-83.382717
48185,42.341489,-83.397113
48186,42.299722,-83.379852
48187,42.331838,-83.477568
48188,42.288869,-83.477501
48189,42.399875,-83.77163
48190,42.126163,-83.593877
48191,42.130909,-83.570539
48192,42.184182,-83.171523
48195,42.205329,-83.20698
48197,42.233132,-83.623767
48198,42.248536,-83.586753
48201,42.346393,-83.06102
48202,42.371987,-83.076406
48203,42.424001,-83.101934
48204,42.367514,-83.138488
48205,42.432798,-82.981462
48206,42.37229,-83.099898
48207,42.350631,-83.023593
48208,42.350968,-83.089896
48209,42.307946,-83.109633
48210,42.336104,-83.126056
48211,42.38013,-83.05175
48212,42.408353,-83.058329
48213,42.393275,-82.995296
48214,42.366513,-82.993799
48215,42.380657,-82.954947
48216,42.329264,-83.080548
48217,42.276563,-83.152089
48218,42.272368,-83.136437
48219,42.423328,-83.250921
48220,42.458803,-83.138618
48221,42.429028,-83.150684
48222,42.273318,-83.132151
48223,42.388698,-83.250589
48224,42.411143,-82.943461
48225,42.438339,-82.92937
48226,42.332339,-83.051131
48227,42.389657,-83.193613
48228,42.353376,-83.212913
48229,42.252273,-83.144669
48230,42.382684,-82.926097
48231,42.331232,-83.048801
48232,42.328867,-83.051104
48233,42.322115,-83.062643
48234,42.430213,-83.042907
48235,42.425493,-83.19335
48236,42.424935,-82.900732
48237,42.465611,-83.181199
48238,42.39504,-83.141885
48239,42.376745,-83.285091
48240,42.423668,-83.299778
48242,42.212327,-83.347739
48243,42.329927,-83.033898
48244,42.329735,-83.081635
48255,42.331409,-83.051738
48260,42.33199,-83.057185
48264,42.329958,-83.045066
48265,42.441129,-82.930987
48266,42.34445,-83.00918
48267,42.331484,-83.05132
48268,42.331348,-83.048397
48269,42.328906,-83.045858
48272,42.336958,-83.054444
48275,42.332231,-83.05028
48277,42.325731,-83.056878
48278,42.32639,-83.060061
48279,42.327887,-83.042036
48288,42.418809,-83.104982
48301,42.541806,-83.281957
48302,42.583669,-83.297304
48303,42.582303,-83.245248
48304,42.591532,-83.231641
48306,42.724767,-83.149761
48307,42.657341,-83.123033
48308,42.678404,-83.134101
48309,42.669288,-83.179033
48310,42.566407,-83.06801
48311,42.578334,-83.028442
48312,42.556244,-83.006843
48313,42.598804,-82.997434
48314,42.603554,-83.056445
48315,42.66556,-82.995885
48316,42.687995,-83.057214
48317,42.64705,-83.049668
48318,42.624463,-83.033255
48320,42.609351,-83.345619
48321,42.674336,-83.242398
48322,42.545288,-83.382354
48323,42.574539,-83.368716
48324,42.598382,-83.396134
48325,42.595072,-83.389939
48326,42.683858,-83.23348
48327,42.647953,-83.407284
48328,42.644305,-83.356394
48329,42.687375,-83.389287
48330,42.683616,-83.377192
48331,42.513699,-83.404367
48332,42.465819,-83.378683
48333,42.462218,-83.377754
48334,42.505423,-83.351825
48335,42.466205,-83.401727
48336,42.458873,-83.346843
48340,42.672494,-83.288704
48341,42.626279,-83.297758
48342,42.646052,-83.273628
48343,42.640408,-83.290741
48346,42.722381,-83.418152
48347,42.735616,-83.419991
48348,42.767149,-83.400047
48350,42.742927,-83.530899
48353,42.624245,-83.707663
48356,42.650009,-83.582556
48357,42.656319,-83.63633
48359,42.722304,-83.277927
48360,42.746013,-83.268616
48361,42.784438,-83.238082
48362,42.782837,-83.269237
48363,42.764292,-83.166518
48366,42.821685,-83.152182
48367,42.844709,-83.140674
48370,42.843341,-83.198007
48371,42.837217,-83.289693
48374,42.470836,-83.523535
48375,42.463733,-83.460384
48376,42.488585,-83.476005
48377,42.506757,-83.475536
48380,42.585954,-83.65074
48381,42.574828,-83.594968
48382,42.593669,-83.485358
48383,42.658765,-83.542659
48386,42.642161,-83.471924
48387,42.612315,-83.447838
48390,42.551225,-83.477353
48391,42.534649,-83.479508
48393,42.518077,-83.542455
48397,42.503868,-83.045668
48398,42.537091,-83.148595
48401,43.356418,-82.647034
48410,43.564218,-82.928368
48411,42.930338,-83.544652
48412,43.064085,-83.167881
48413,43.804425,-82.996869
48414,42.866302,-84.074561
48415,43.266718,-83.792556
48416,43.225819,-82.945905
48417,43.256877,-83.93452
48418,42.811174,-83.97939
48419,43.434677,-82.631487
48420,43.174189,-83.719772
48421,43.150828,-83.382321
48422,43.268333,-82.632042
48423,43.029997,-83.523986
48426,43.504956,-83.065201
48427,43.530187,-82.706551
48428,42.936752,-83.143404
48429,42.909481,-83.991837
48430,42.814469,-83.715874
48432,43.904518,-82.998654
48433,43.068946,-83.83719
48434,43.657845,-82.609493
48435,43.260793,-83.382924
48436,42.866091,-83.87545
48437,43.104282,-83.638707
48438,42.910423,-83.507861
48439,42.926659,-83.638011
48440,42.954184,-83.40069
48441,43.809224,-82.686669
48442,42.792562,-83.609652
48444,43.055349,-83.070632
48445,43.94916,-83.004445
48446,43.056009,-83.327865
48449,42.996449,-83.94961
48450,43.247918,-82.529194
48451,42.813625,-83.801965
48453,43.339316,-83.037832
48454,43.199609,-82.822046
48455,42.941257,-83.308589
48456,43.666281,-82.738842
48457,43.178102,-83.883104
48458,43.113921,-83.689128
48460,43.108607,-83.996083
48461,43.211436,-83.212904
48462,42.838413,-83.428185
48463,43.154524,-83.519011
48464,43.214142,-83.425096
48465,43.616622,-82.695693
48466,43.274958,-82.811823
48467,44.021317,-83.000709
48468,43.948198,-82.781696
48469,43.476841,-82.573667
48470,43.732849,-82.749407
48471,43.420077,-82.851553
48472,43.521197,-82.956304
48473,42.951008,-83.82028
48475,43.714517,-82.944482
48476,42.939227,-84.027904
48501,42.966167,-83.777843
48502,43.014202,-83.68892
48503,43.012315,-83.69206
48504,43.035862,-83.74276
48505,43.062702,-83.692479
48506,43.051354,-83.637617
48507,42.970942,-83.703232
48509,43.024922,-83.604329
48519,42.989167,-83.615887
48529,42.974171,-83.664604
48531,43.055082,-83.750365
48532,43.007712,-83.774965
48550,43.065739,-83.688105
48551,42.987259,-83.711956
48552,42.990914,-83.711409
48553,42.974333,-83.716168
48554,42.936862,-83.823819
48555,43.059116,-83.744242
48556,43.064861,-83.626394
48557,42.987118,-83.679301
48559,43.024764,-83.69025
48601,43.405416,-83.900719
48602,43.420918,-83.974434
48603,43.433525,-84.027056
48604,43.47323,-83.947983
48605,43.459077,-84.052167
48606,43.431558,-83.93624
48607,43.431818,-83.932056
48608,43.439672,-84.029446
48609,43.410854,-84.09041
48610,44.124868,-84.088232
48611,43.619125,-84.089278
48612,43.875973,-84.419697
48613,43.935665,-84.112013
48614,43.246726,-84.294606
48615,43.39174,-84.482871
48616,43.191198,-84.118351
48617,43.862429,-84.734662
48618,43.744516,-84.546925
48619,44.803567,-84.037996
48620,43.799885,-84.388017
48621,44.723788,-84.037663
48622,43.863136,-84.868062
48623,43.50176,-84.128179
48624,44.036102,-84.457382
48625,44.041448,-84.80707
48626,43.410234,-84.223586
48627,44.442024,-84.743635
48628,43.780241,-84.331596
48629,44.325299,-84.736993
48630,44.325418,-84.774328
48631,43.676581,-83.989626
48632,43.895163,-85.005528
48633,43.980222,-84.906123
48634,43.749601,-84.040156
48635,44.402931,-83.988841
48636,44.637482,-84.252637
48637,43.397782,-84.322285
48640,43.630483,-84.274746
48641,43.57818,-84.358213
48642,43.634232,-84.203334
48647,44.659301,-84.115729
48649,43.151296,-84.201887
48650,43.84768,-83.990744
48651,44.298054,-84.66491
48652,43.868179,-84.213418
48653,44.466131,-84.678344
48654,44.433039,-84.122243
48655,43.295333,-84.16365
48656,44.364342,-84.430308
48657,43.703198,-84.393657
48658,43.977133,-83.934633
48659,44.064327,-84.025337
48661,44.289024,-84.21901
48662,43.388718,-84.416657
48663,43.419367,-83.947813
48667,43.610465,-84.237362
48670,43.636969,-84.25606
48674,43.707462,-84.228673
48686,43.601347,-84.206759
48701,43.58853,-83.549241
48703,44.060348,-83.644117
48705,44.678735,-83.632265
48706,43.608032,-83.919043
48707,43.529416,-83.841192
48708,43.581561,-83.868517
48710,43.561826,-83.987515
48720,43.827437,-83.354983
48721,44.796699,-83.324416
48722,43.350825,-83.851455
48723,43.48612,-83.389537
48724,43.461778,-83.92602
48725,43.947964,-83.23418
48726,43.592764,-83.199936
48727,43.306457,-83.176628
48728,44.728327,-83.809576
48729,43.491897,-83.183767
48730,44.308832,-83.471081
48731,43.833028,-83.158864
48732,43.605497,-83.822737
48733,43.533081,-83.593351
48734,43.340608,-83.747615
48735,43.649713,-83.273095
48736,43.494757,-83.616475
48737,44.549664,-83.705696
48738,44.565381,-83.332281
48739,44.398678,-83.813915
48740,44.658699,-83.358493
48741,43.405212,-83.175423
48742,44.729167,-83.439572
48743,44.429715,-83.87728
48744,43.354988,-83.361552
48745,44.577581,-83.456148
48746,43.278288,-83.538168
48747,43.524928,-83.756592
48748,44.300286,-83.674914
48749,44.056004,-83.895744
48750,44.448307,-83.380374
48754,43.733485,-83.244446
48755,43.854179,-83.289645
48756,44.207797,-84.006381
48757,43.463098,-83.671606
48758,43.406608,-83.673253
48759,43.73218,-83.41296
48760,43.321577,-83.247216
48761,44.475118,-83.916018
48762,44.793554,-83.519384
48763,44.265786,-83.563369
48764,44.272502,-83.531206
48765,44.130949,-83.720491
48766,44.119328,-83.853012
48767,43.644452,-83.470258
48768,43.368767,-83.574866
48769,43.310527,-83.618505
48770,44.234603,-83.811373
48787,43.331555,-83.741778
48801,43.375805,-84.664584
48802,43.381127,-84.654008
48804,43.606089,-84.688548
48805,42.707511,-84.415014
